"","coffeid","typeid","value"
"906",57,10,"METAD Agricultural Development plc"
"907",57,11,"2014"
"908",57,12,""
"909",57,13,"Washed / Wet"
"910",57,14,"Green"
"911",57,15,"METAD Agricultural Development plc"
"912",57,16,"m"
"913",58,1,"Arabica"
"914",58,2,"juan luis alvarado romero"
"915",58,3,"Guatemala"
"916",58,4,"valparaiso"
"917",58,5,"beneficio valparaiso"
"918",58,6,"sertrasa"
"919",58,7,"acatenango"
"920",58,8,"SERTRASA"
"921",58,9,"1 kg"
"922",58,10,"Asociacion Nacional Del CafÃ©"
"923",58,11,"2012"
"924",58,12,"Bourbon"
"925",58,13,"Washed / Wet"
"926",58,14,"Green"
"927",58,15,"Asociacion Nacional Del CafÃ©"
"928",58,16,"ft"
"929",59,1,"Arabica"
"930",59,2,"juan luis alvarado romero"
"931",59,3,"Guatemala"
"932",59,4,"finca el limon"
"933",59,5,"beneficio serben"
"934",59,6,"unicafe"
"935",59,7,"nuevo oriente"
"936",59,8,"WILLIAM ESTUARDO MARTINEZ PACHECO"
"937",59,9,"1 kg"
"938",59,10,"Asociacion Nacional Del CafÃ©"
"939",59,11,"2012"
"940",59,12,"Catuai"
"941",59,13,"Washed / Wet"
"942",59,14,"Bluish-Green"
"943",59,15,"Asociacion Nacional Del CafÃ©"
"944",59,16,"ft"
"945",60,1,"Arabica"
"946",60,2,"seid damtew coffee planataion"
"947",60,3,"Ethiopia"
"948",60,4,"seid damtew coffee planation"
"949",60,5,"seid damtew coffee export and plantation"
"950",60,6,"seid damtew coffee planation"
"951",60,7,"addis ababa"
"952",60,8,"seid damtew coffee export and plantation"
"953",60,9,"19200 kg"
"954",60,10,"METAD Agricultural Development plc"
"955",60,11,"2017"
"956",60,12,"Caturra"
"957",60,13,"Natural / Dry"
"958",60,14,"None"
"959",60,15,"METAD Agricultural Development plc"
"960",60,16,"m"
"961",61,1,"Arabica"
"962",61,2,"dane loraas"
"963",61,3,"Peru"
"964",61,4,""
"965",61,5,""
"966",61,6,"sustainable harvest"
"967",61,7,"cajamarca"
"968",61,8,""
"969",61,9,"5 lbs"
"970",61,10,"Specialty Coffee Association"
"971",61,11,"2013"
"972",61,12,""
"973",61,13,"Washed / Wet"
"974",61,14,"Green"
"975",61,15,"Specialty Coffee Association"
"976",61,16,"m"
"977",62,1,"Arabica"
"978",62,2,"colbran coffeelands, ltd."
"979",62,3,"Papua New Guinea"
"980",62,4,"tairora cherry â€“ bonta"
"981",62,5,"baroida"
"982",62,6,"cqi"
"983",62,7,"eastern highlands province"
"984",62,8,"Colbran CoffeeLands, Ltd."
"985",62,9,"60 kg"
"986",62,10,"Specialty Coffee Association"
"987",62,11,"2012"
"988",62,12,""
"989",62,13,"Washed / Wet"
"990",62,14,"Bluish-Green"
"991",62,15,"Specialty Coffee Association"
"992",62,16,"m"
"993",63,1,"Arabica"
"994",63,2,"atlantic specialty coffee"
"995",63,3,"El Salvador"
"996",63,4,"el majahual"
"997",63,5,"j. hill y cia"
"998",63,6,"atlantic specialty coffee"
"999",63,7,"apaneca"
"1000",63,8,"Aida Batlle"
"1001",63,9,"2 kg"
"1002",63,10,"Specialty Coffee Association"
"1003",63,11,"2013"
"1004",63,12,"Bourbon"
"1005",63,13,"Washed / Wet"
"1006",63,14,"Blue-Green"
"1007",63,15,"Specialty Coffee Association"
"1008",63,16,"m"
"1009",64,1,"Arabica"
"1010",64,2,"lusso lab"
"1011",64,3,"El Salvador"
"1012",64,4,"finca la esmeralda"
"1013",64,5,"aqua caliente, j.j. borja nathan. s.a"
"1014",64,6,"lusso coffee lab"
"1015",64,7,"ataco, apaneca - ilamatepec mountain range"
"1016",64,8,"Oscar Roberto Murgas Linares"
"1017",64,9,"1 kg"
"1018",64,10,"Specialty Coffee Association"
"1019",64,11,"2012"
"1020",64,12,"Bourbon"
"1021",64,13,"Semi-washed / Semi-pulped"
"1022",64,14,"None"
"1023",64,15,"Specialty Coffee Association"
"1024",64,16,"m"
"1025",65,1,"Arabica"
"1026",65,2,"kona pacific farmers cooperative"
"1027",65,3,"United States (Hawaii)"
"1028",65,4,""
"1029",65,5,""
"1030",65,6,"kona pacific farmers cooperative"
"1031",65,7,"kona"
"1032",65,8,""
"1033",65,9,"100 lbs"
"1034",65,10,"Specialty Coffee Association"
"1035",65,11,"2012"
"1036",65,12,"Hawaiian Kona"
"1037",65,13,"Natural / Dry"
"1038",65,14,""
"1039",65,15,"Specialty Coffee Association"
"1040",65,16,"ft"
"1041",66,1,"Arabica"
"1042",66,2,"essencecoffee"
"1043",66,3,"Panama"
"1044",66,4,"elida estate"
"1045",66,5,"elida estate"
"1046",66,6,"essence coffee"
"1047",66,7,"boquete"
"1048",66,8,"Lamastus"
"1049",66,9,"60 kg"
"1050",66,10,"Blossom Valley International"
"1051",66,11,"2014"
"1052",66,12,"Caturra"
"1053",66,13,"Natural / Dry"
"1054",66,14,""
"1055",66,15,"Blossom Valley International"
"1056",66,16,"m"
"1057",67,1,"Arabica"
"1058",67,2,"essencecoffee"
"1059",67,3,"Kenya"
"1060",67,4,"inoi"
"1061",67,5,"inoi"
"1062",67,6,"essence coffee"
"1063",67,7,"kirinyaga"
"1064",67,8,""
"1065",67,9,"60 kg"
"1066",67,10,"Blossom Valley International"
"1067",67,11,"2014"
"1068",67,12,"SL28"
"1069",67,13,"Natural / Dry"
"1070",67,14,"Green"
"1071",67,15,"Blossom Valley International"
"1072",67,16,"m"
"1073",68,1,"Arabica"
"1074",68,2,"assefa belay coffee producer"
"1075",68,3,"Ethiopia"
"1076",68,4,""
"1077",68,5,""
"1078",68,6,"assefa belay coffee producer"
"1079",68,7,"oromia"
"1080",68,8,"Assefa Belay Coffee Producer"
"1081",68,9,"60 kg"
"1082",68,10,"METAD Agricultural Development plc"
"1083",68,11,"2015"
"1084",68,12,"Other"
"1085",68,13,"Natural / Dry"
"1086",68,14,"Green"
"1087",68,15,"METAD Agricultural Development plc"
"1088",68,16,"m"
"1089",69,1,"Arabica"
"1090",69,2,"kyagalanyi ltd"
"1091",69,3,"Uganda"
"1092",69,4,"buginyanya"
"1093",69,5,"kyagalanyi coffee ltd"
"1094",69,6,"kyagalanyi coffee ltd"
"1095",69,7,"bulambuli eastern region"
"1096",69,8,"Kyagalanyi coffee Ltd"
"1097",69,9,"60 kg"
"1098",69,10,"Uganda Coffee Development Authority"
"1099",69,11,"2013"
"1100",69,12,"SL14"
"1101",69,13,"Washed / Wet"
"1102",69,14,"Green"
"1103",69,15,"Uganda Coffee Development Authority"
"1104",69,16,"m"
"1105",70,1,"Arabica"
"1106",70,2,"juan luis alvarado romero"
"1107",70,3,"Guatemala"
"1108",70,4,"asoperc"
"1109",70,5,"beneficio exportacafe agua santa"
"1110",70,6,"exportcafe"
"1111",70,7,"huehuetenango"
"1112",70,8,"ASOCIACION DE PERMACULTORES DE CUILCO (SANTOS LOPEZ MEJIA)"
"1113",70,9,"69 kg"
"1114",70,10,"Asociacion Nacional Del CafÃ©"
"1115",70,11,"2013"
"1116",70,12,"Bourbon"
"1117",70,13,"Washed / Wet"
"1118",70,14,"Green"
"1119",70,15,"Asociacion Nacional Del CafÃ©"
"1120",70,16,"ft"
"1121",71,1,"Arabica"
"1122",71,2,"assefa belay coffee producer"
"1123",71,3,"Ethiopia"
"1124",71,4,""
"1125",71,5,""
"1126",71,6,"assefa belay coffee producer"
"1127",71,7,"oromia"
"1128",71,8,"Assefa Belay Coffee Producer"
"1129",71,9,"60 kg"
"1130",71,10,"METAD Agricultural Development plc"
"1131",71,11,"2015"
"1132",71,12,""
"1133",71,13,"Washed / Wet"
"1134",71,14,"Green"
"1135",71,15,"METAD Agricultural Development plc"
"1136",71,16,"m"
"1137",72,1,"Arabica"
"1138",72,2,"great lakes coffee uganda"
"1139",72,3,"Uganda"
"1140",72,4,"chesiyo farmer group"
"1141",72,5,"great lakes coffee"
"1142",72,6,"great lakes coffee"
"1143",72,7,"kapchorwa"
"1144",72,8,"Chesiyo Farmer group"
"1145",72,9,"60 kg"
"1146",72,10,"Uganda Coffee Development Authority"
"1147",72,11,"2013"
"1148",72,12,"SL14"
"1149",72,13,"Washed / Wet"
"1150",72,14,"Green"
"1151",72,15,"Uganda Coffee Development Authority"
"1152",72,16,"m"
"1153",73,1,"Arabica"
"1154",73,2,"kona pacific farmers cooperative"
"1155",73,3,"United States (Hawaii)"
"1156",73,4,""
"1157",73,5,""
"1158",73,6,"kona pacific farmers cooperative"
"1159",73,7,"kona"
"1160",73,8,""
"1161",73,9,"100 lbs"
"1162",73,10,"Specialty Coffee Association"
"1163",73,11,"2012"
"1164",73,12,"Hawaiian Kona"
"1165",73,13,"Natural / Dry"
"1166",73,14,""
"1167",73,15,"Specialty Coffee Association"
"1168",73,16,"ft"
"1169",74,1,"Arabica"
"1170",74,2,"nucoffee"
"1171",74,3,"Brazil"
"1172",74,4,"fazenda serra de trÃªs barras"
"1173",74,5,""
"1174",74,6,"nucoffee"
"1175",74,7,"south of minas"
"1176",74,8,"JosÃ© Vagner Ribeiro Junqueira"
"1177",74,9,"60 kg"
"1178",74,10,"NUCOFFEE"
"1179",74,11,"2011"
"1180",74,12,"Bourbon"
"1181",74,13,"Semi-washed / Semi-pulped"
"1182",74,14,"Blue-Green"
"1183",74,15,"NUCOFFEE"
"1184",74,16,"m"
"1185",75,1,"Arabica"
"1186",75,2,"grounds for health admin"
"1187",75,3,"El Salvador"
"1188",75,4,"sierra nevada"
"1189",75,5,"beneficio las tres puertas"
"1190",75,6,""
"1191",75,7,"apaneca"
"1192",75,8,"J. Hill y Cia SA de CV"
"1193",75,9,"1 kg,lbs"
"1194",75,10,"Specialty Coffee Association"
"1195",75,11,"2009 / 2010"
"1196",75,12,""
"1197",75,13,""
"1198",75,14,""
"1199",75,15,"Specialty Coffee Association"
"1200",75,16,"m"
"1201",76,1,"Arabica"
"1202",76,2,"yunnan coffee exchange"
"1203",76,3,"China"
"1204",76,4,"pu'er city longke coffee co.ltd"
"1205",76,5,"pu'er city longke coffee co.ltd"
"1206",76,6,"yunnan coffee exchange"
"1207",76,7,"yunnan"
"1208",76,8,"Pu'er City Longke Coffee Co.Ltd"
"1209",76,9,"60 kg"
"1210",76,10,"Yunnan Coffee Exchange"
"1211",76,11,"2015"
"1212",76,12,"Catimor"
"1213",76,13,"Natural / Dry"
"1214",76,14,"Green"
"1215",76,15,"Yunnan Coffee Exchange"
"1216",76,16,"m"
"1217",77,1,"Arabica"
"1218",77,2,"essencecoffee"
"1219",77,3,"Guatemala"
"1220",77,4,"el injerto s.a."
"1221",77,5,"el injerto s.a."
"1222",77,6,"essence coffee"
"1223",77,7,"huehuetenango"
"1224",77,8,"Arturo Aguirre"
"1225",77,9,"30 kg"
"1226",77,10,"Blossom Valley International"
"1227",77,11,"2014"
"1228",77,12,"Pacamara"
"1229",77,13,"Natural / Dry"
"1230",77,14,"Green"
"1231",77,15,"Blossom Valley International"
"1232",77,16,"m"
"1233",78,1,"Arabica"
"1234",78,2,"the coffee source inc."
"1235",78,3,"Costa Rica"
"1236",78,4,"several"
"1237",78,5,"cafe altura de san ramon"
"1238",78,6,"the coffee source inc."
"1239",78,7,"west valley"
"1240",78,8,"Cafe Altura de San Ramon"
"1241",78,9,"3 lbs"
"1242",78,10,"Specialty Coffee Association"
"1243",78,11,"2014"
"1244",78,12,"Caturra"
"1245",78,13,"Washed / Wet"
"1246",78,14,"Bluish-Green"
"1247",78,15,"Specialty Coffee Association"
"1248",78,16,"m"
"1249",79,1,"Arabica"
"1250",79,2,"the coffee source inc."
"1251",79,3,"Costa Rica"
"1252",79,4,"several"
"1253",79,5,"cafe altura de san ramon"
"1254",79,6,"the coffee source inc."
"1255",79,7,"san ramon"
"1256",79,8,"SEVERAL"
"1257",79,9,"3 lbs"
"1258",79,10,"Specialty Coffee Association"
"1259",79,11,"2014"
"1260",79,12,"Caturra"
"1261",79,13,"Washed / Wet"
"1262",79,14,"Bluish-Green"
"1263",79,15,"Specialty Coffee Association"
"1264",79,16,"m"
"1265",80,1,"Arabica"
"1266",80,2,"rashid moledina & co. (msa) ltd."
"1267",80,3,"Kenya"
"1268",80,4,""
"1269",80,5,""
"1270",80,6,"rashid moledina & co. (msa) ltd"
"1271",80,7,"central kenya"
"1272",80,8,"Kianjogu - Rutuma F.C.S. Ltd."
"1273",80,9,"60 kg"
"1274",80,10,"Kenya Coffee Traders Association"
"1275",80,11,"2012"
"1276",80,12,"SL34"
"1277",80,13,"Washed / Wet"
"1278",80,14,"Green"
"1279",80,15,"Kenya Coffee Traders Association"
"1280",80,16,"m"
"1281",81,1,"Arabica"
"1282",81,2,"ibero kenya limited"
"1283",81,3,"Kenya"
"1284",81,4,""
"1285",81,5,"nkg/ck/hc/ss/kccm"
"1286",81,6,"ibero kenya limited"
"1287",81,7,"central kenya"
"1288",81,8,"Blend from various Producers"
"1289",81,9,"60 kg"
"1290",81,10,"Kenya Coffee Traders Association"
"1291",81,11,"2012"
"1292",81,12,"SL34"
"1293",81,13,"Washed / Wet"
"1294",81,14,"Green"
"1295",81,15,"Kenya Coffee Traders Association"
"1296",81,16,"m"
"1297",82,1,"Arabica"
"1298",82,2,"ethiopia commodity exchange"
"1299",82,3,"Ethiopia"
"1300",82,4,"phone number | 0911-513824 email: gmt.ft"
"1301",82,5,""
"1302",82,6,""
"1303",82,7,"yirgacheffe"
"1304",82,8,"Contact name | Egziabhez Mezgebe, GMT Industrial Plc"
"1305",82,9,"6 kg"
"1306",82,10,"Ethiopia Commodity Exchange"
"1307",82,11,"2009/2010"
"1308",82,12,""
"1309",82,13,""
"1310",82,14,""
"1311",82,15,"Ethiopia Commodity Exchange"
"1312",82,16,"m"
"1313",83,1,"Arabica"
"1314",83,2,"ethiopia commodity exchange"
"1315",83,3,"Ethiopia"
"1316",83,4,""
"1317",83,5,""
"1318",83,6,""
"1319",83,7,"yirgacheffe"
"1320",83,8,"Contact name | Hailu Gebre Hiwot"
"1321",83,9,"6"
"1322",83,10,"Ethiopia Commodity Exchange"
"1323",83,11,"2009/2010"
"1324",83,12,"Typica"
"1325",83,13,""
"1326",83,14,""
"1327",83,15,"Ethiopia Commodity Exchange"
"1328",83,16,"m"
"1329",84,1,"Arabica"
"1330",84,2,"juan luis alvarado romero"
"1331",84,3,"Guatemala"
"1332",84,4,"la esperanza y anexos"
"1333",84,5,"beneficio ixchel"
"1334",84,6,"unex guatemala, s.a."
"1335",84,7,"oriente"
"1336",84,8,"MARGARITA AVILA DE NUYENS"
"1337",84,9,"69 kg"
"1338",84,10,"Asociacion Nacional Del CafÃ©"
"1339",84,11,"2016"
"1340",84,12,"Bourbon"
"1341",84,13,""
"1342",84,14,"Green"
"1343",84,15,"Asociacion Nacional Del CafÃ©"
"1344",84,16,"m"
"1345",85,1,"Arabica"
"1346",85,2,"exportadora de cafe condor s.a"
"1347",85,3,"Colombia"
"1348",85,4,"various"
"1349",85,5,"trilladora agricola"
"1350",85,6,"exportadora de cafe condor s.a"
"1351",85,7,"santander"
"1352",85,8,"varios"
"1353",85,9,"70 kg"
"1354",85,10,"AlmacafÃ©"
"1355",85,11,"2015"
"1356",85,12,"Caturra"
"1357",85,13,"Washed / Wet"
"1358",85,14,"Green"
"1359",85,15,"AlmacafÃ©"
"1360",85,16,"m"
"1361",86,1,"Arabica"
"1362",86,2,"compaÃ±ia colombiana agroindustrial s.a"
"1363",86,3,"Colombia"
"1364",86,4,""
"1365",86,5,"trilladora boananza"
"1366",86,6,"ecom cca sa"
"1367",86,7,"santander"
"1368",86,8,""
"1369",86,9,"70 kg"
"1370",86,10,"AlmacafÃ©"
"1371",86,11,"2014"
"1372",86,12,"Caturra"
"1373",86,13,"Natural / Dry"
"1374",86,14,"Green"
"1375",86,15,"AlmacafÃ©"
"1376",86,16,"m"
"1377",87,1,"Arabica"
"1378",87,2,"nomura trading co., ltd."
"1379",87,3,"Indonesia"
"1380",87,4,""
"1381",87,5,""
"1382",87,6,"nomura trading co., ltd."
"1383",87,7,"lintong"
"1384",87,8,""
"1385",87,9,"60 kg"
"1386",87,10,"Specialty Coffee Association"
"1387",87,11,"2012"
"1388",87,12,"Sumatra Lintong"
"1389",87,13,"Semi-washed / Semi-pulped"
"1390",87,14,"Green"
"1391",87,15,"Specialty Coffee Association"
"1392",87,16,"m"
"1393",88,1,"Arabica"
"1394",88,2,"the coffee source inc."
"1395",88,3,"Guatemala"
"1396",88,4,"coop. hoja blanca - fedecocagua"
"1397",88,5,"coop. hoja blanca - fedecocagua"
"1398",88,6,"the coffee source inc."
"1399",88,7,"huehuetenango"
"1400",88,8,"Coop. Hoja Blanca - Fedecocagua"
"1401",88,9,"1 kg"
"1402",88,10,"Specialty Coffee Association"
"1403",88,11,"2012"
"1404",88,12,"Caturra"
"1405",88,13,"Washed / Wet"
"1406",88,14,""
"1407",88,15,"Specialty Coffee Association"
"1408",88,16,"m"
"1409",89,1,"Arabica"
"1410",89,2,"seid damtew coffee planataion"
"1411",89,3,"Ethiopia"
"1412",89,4,"seid damtew coffee planation"
"1413",89,5,"at site and addis ababa"
"1414",89,6,"seid damtew coffee planation"
"1415",89,7,"kefa zone, gimbo distict, at a place called woka araba, south west ethiopia."
"1416",89,8,"SEID DAMTEW COFFEE PLANATION"
"1417",89,9,"19200 kg"
"1418",89,10,"METAD Agricultural Development plc"
"1419",89,11,"2016"
"1420",89,12,"Other"
"1421",89,13,"Natural / Dry"
"1422",89,14,"Green"
"1423",89,15,"METAD Agricultural Development plc"
"1424",89,16,"m"
"1425",90,1,"Arabica"
"1426",90,2,"carcafe ltda ci"
"1427",90,3,"Colombia"
"1428",90,4,""
"1429",90,5,"pasto"
"1430",90,6,"carcafe ltda"
"1431",90,7,"pasto"
"1432",90,8,"JOSE ALBEIRO GOMEZ / LUIS JABER REALPE"
"1433",90,9,"70 kg"
"1434",90,10,"AlmacafÃ©"
"1435",90,11,"2015"
"1436",90,12,"Caturra"
"1437",90,13,"Natural / Dry"
"1438",90,14,""
"1439",90,15,"AlmacafÃ©"
"1440",90,16,"m"
"1441",91,1,"Arabica"
"1442",91,2,"steven kil"
"1443",91,3,"Ethiopia"
"1444",91,4,"aricha coop"
"1445",91,5,"aricha coop"
"1446",91,6,"the specialty coffee appraisers institute of asia"
"1447",91,7,"aricha"
"1448",91,8,"BNT"
"1449",91,9,"60 kg"
"1450",91,10,"Specialty Coffee Association"
"1451",91,11,"2014"
"1452",91,12,""
"1453",91,13,"Natural / Dry"
"1454",91,14,"Green"
"1455",91,15,"Specialty Coffee Association"
"1456",91,16,"m"
"1457",92,1,"Arabica"
"1458",92,2,"eileen koyanagi"
"1459",92,3,"United States (Hawaii)"
"1460",92,4,""
"1461",92,5,""
"1462",92,6,"kona pacific farmers cooperative"
"1463",92,7,"kona"
"1464",92,8,""
"1465",92,9,"100 lbs"
"1466",92,10,"Specialty Coffee Association"
"1467",92,11,"2014"
"1468",92,12,"Hawaiian Kona"
"1469",92,13,"Natural / Dry"
"1470",92,14,"Bluish-Green"
"1471",92,15,"Specialty Coffee Association"
"1472",92,16,"ft"
"1473",93,1,"Arabica"
"1474",93,2,"carcafe ltda ci"
"1475",93,3,"Colombia"
"1476",93,4,""
"1477",93,5,""
"1478",93,6,"carcafe ltda"
"1479",93,7,"cundinamarca"
"1480",93,8,"ORLANDO ORTIZ /WILSON ORTIZ/GILBERTO ACOSTA"
"1481",93,9,"70 kg"
"1482",93,10,"AlmacafÃ©"
"1483",93,11,"2012"
"1484",93,12,"Caturra"
"1485",93,13,"Natural / Dry"
"1486",93,14,"Green"
"1487",93,15,"AlmacafÃ©"
"1488",93,16,"m"
"1489",94,1,"Arabica"
"1490",94,2,"kona pacific farmers cooperative"
"1491",94,3,"United States (Hawaii)"
"1492",94,4,""
"1493",94,5,""
"1494",94,6,""
"1495",94,7,"kona"
"1496",94,8,"Kona Pacific Farmers Cooperative"
"1497",94,9,"100 lbs"
"1498",94,10,"Specialty Coffee Association"
"1499",94,11,"2010-2011"
"1500",94,12,""
"1501",94,13,""
"1502",94,14,""
"1503",94,15,"Specialty Coffee Association"
"1504",94,16,"ft"
"1505",95,1,"Arabica"
"1506",95,2,"ethiopia commodity exchange"
"1507",95,3,"Ethiopia"
"1508",95,4,""
"1509",95,5,""
"1510",95,6,""
"1511",95,7,"sidamo"
"1512",95,8,"Exporter Name | Muluneh Kaka | Phone: 0114390290"
"1513",95,9,"6"
"1514",95,10,"Ethiopia Commodity Exchange"
"1515",95,11,"2010"
"1516",95,12,""
"1517",95,13,""
"1518",95,14,""
"1519",95,15,"Ethiopia Commodity Exchange"
"1520",95,16,"m"
"1521",96,1,"Arabica"
"1522",96,2,"kona pacific farmers cooperative"
"1523",96,3,"United States (Hawaii)"
"1524",96,4,"kona pacific farmers cooperative"
"1525",96,5,"kona pacific farmers cooperative"
"1526",96,6,""
"1527",96,7,"kona"
"1528",96,8,""
"1529",96,9,"0 lbs"
"1530",96,10,"Specialty Coffee Association"
"1531",96,11,""
"1532",96,12,""
"1533",96,13,""
"1534",96,14,""
"1535",96,15,"Specialty Coffee Association"
"1536",96,16,"ft"
"1537",97,1,"Arabica"
"1538",97,2,"kyagalanyi coffee ltd"
"1539",97,3,"Uganda"
"1540",97,4,"mount elgon area"
"1541",97,5,"kyagalanyi coffee ltd"
"1542",97,6,"kyagalanyi coffee ltd"
"1543",97,7,"eastern uganda"
"1544",97,8,"Kyagalanyi Coffee Ltd"
"1545",97,9,"60 kg"
"1546",97,10,"Uganda Coffee Development Authority"
"1547",97,11,"2016"
"1548",97,12,"SL14"
"1549",97,13,"Washed / Wet"
"1550",97,14,"Green"
"1551",97,15,"Uganda Coffee Development Authority"
"1552",97,16,"m"
"1553",98,1,"Arabica"
"1554",98,2,"racafe & cia s.c.a"
"1555",98,3,"Colombia"
"1556",98,4,""
"1557",98,5,"bachue"
"1558",98,6,"racafe & cia s.c.a"
"1559",98,7,"huila"
"1560",98,8,"La Plata"
"1561",98,9,"70 kg"
"1562",98,10,"AlmacafÃ©"
"1563",98,11,"2016"
"1564",98,12,"Caturra"
"1565",98,13,"Washed / Wet"
"1566",98,14,"Green"
"1567",98,15,"AlmacafÃ©"
"1568",98,16,"m"
"1569",99,1,"Arabica"
"1570",99,2,"troy quimby"
"1571",99,3,"Costa Rica"
"1572",99,4,"estate la patricia"
"1573",99,5,"micro beneficio la cabaÃ±a-javier meza"
"1574",99,6,"bold coast coffee"
"1575",99,7,"tarrazu"
"1576",99,8,"Manuel Montero"
"1577",99,9,"46 kg"
"1578",99,10,"Specialty Coffee Association"
"1579",99,11,"2016"
"1580",99,12,"Catuai"
"1581",99,13,"Washed / Wet"
"1582",99,14,"Green"
"1583",99,15,"Specialty Coffee Association"
"1584",99,16,"m"
"1585",100,1,"Arabica"
"1586",100,2,"el equimite, cafetal biodinÃ¡mico"
"1587",100,3,"Mexico"
"1588",100,4,"various"
"1589",100,5,"cafetal el equimite, rancho agroecolÃ³gico"
"1590",100,6,"cafetal el equimite, rancho agroecolÃ³gico, s.p.r. de r.l."
"1591",100,7,"veracruz"
"1592",100,8,"Varios productores minifundistas"
"1593",100,9,"30 kg"
"1594",100,10,"Centro AgroecolÃ³gico del CafÃ© A.C."
"1595",100,11,"2015"
"1596",100,12,"Typica"
"1597",100,13,"Washed / Wet"
"1598",100,14,"Green"
"1599",100,15,"Centro AgroecolÃ³gico del CafÃ© A.C."
"1600",100,16,"m"
"1601",101,1,"Arabica"
"1602",101,2,"simon mahinda"
"1603",101,3,"Kenya"
"1604",101,4,""
"1605",101,5,"ckcm"
"1606",101,6,"c dorman ltd"
"1607",101,7,""
"1608",101,8,""
"1609",101,9,"60 kg"
"1610",101,10,"Kenya Coffee Traders Association"
"1611",101,11,"2015"
"1612",101,12,""
"1613",101,13,"Washed / Wet"
"1614",101,14,"Green"
"1615",101,15,"Kenya Coffee Traders Association"
"1616",101,16,"m"
"1617",102,1,"Arabica"
"1618",102,2,"rashid moledina & co. (msa) ltd."
"1619",102,3,"Kenya"
"1620",102,4,"machure estate"
"1621",102,5,""
"1622",102,6,"rashid moledina & co. (msa) ltd"
"1623",102,7,"central kenya"
"1624",102,8,""
"1625",102,9,"60 kg"
"1626",102,10,"Kenya Coffee Traders Association"
"1627",102,11,"2012"
"1628",102,12,"SL34"
"1629",102,13,"Washed / Wet"
"1630",102,14,"Green"
"1631",102,15,"Kenya Coffee Traders Association"
"1632",102,16,"m"
"1633",103,1,"Arabica"
"1634",103,2,"nucoffee"
"1635",103,3,"Brazil"
"1636",103,4,"sitÃ­o sÃ£o geraldo"
"1637",103,5,""
"1638",103,6,"nucoffee"
"1639",103,7,"grama valley"
"1640",103,8,"Idalina M. De Andrade Ferreira"
"1641",103,9,"60 kg"
"1642",103,10,"NUCOFFEE"
"1643",103,11,"2012"
"1644",103,12,"Mundo Novo"
"1645",103,13,"Natural / Dry"
"1646",103,14,"Green"
"1647",103,15,"NUCOFFEE"
"1648",103,16,"m"
"1649",104,1,"Arabica"
"1650",104,2,"young kim"
"1651",104,3,"Mexico"
"1652",104,4,"kassandra"
"1653",104,5,""
"1654",104,6,""
"1655",104,7,"mexico"
"1656",104,8,"Finca Kassandra"
"1657",104,9,"1 kg"
"1658",104,10,"Specialty Coffee Association"
"1659",104,11,"2010-2011"
"1660",104,12,"Pacamara"
"1661",104,13,""
"1662",104,14,""
"1663",104,15,"Specialty Coffee Association"
"1664",104,16,"m"
"1665",105,1,"Arabica"
"1666",105,2,"kona pacific farmers cooperative"
"1667",105,3,"United States (Hawaii)"
"1668",105,4,"kona pacific farmers cooperative"
"1669",105,5,""
"1670",105,6,""
"1671",105,7,"kona"
"1672",105,8,""
"1673",105,9,"100 lbs"
"1674",105,10,"Specialty Coffee Association"
"1675",105,11,""
"1676",105,12,""
"1677",105,13,""
"1678",105,14,""
"1679",105,15,"Specialty Coffee Association"
"1680",105,16,"ft"
"1681",106,1,"Arabica"
"1682",106,2,"carl walker"
"1683",106,3,"Guatemala"
"1684",106,4,"la igualdad"
"1685",106,5,"concepcion"
"1686",106,6,""
"1687",106,7,"chuva, san marcos"
"1688",106,8,"Federico Weller"
